Producer,45,400
Producer,2664,200
Consumer,2843,5173100
Producer,1693,100
Consumer,1241,100
Producer,3398,100
Consumer,4114,979900
Producer,1524,300
Consumer,919,1978400
Producer,1658,200
Producer,1810,200
Consumer,2353,2016700
Consumer,1315,1137400
Producer,3459,200
Consumer,3987,33877500
Producer,3346,200
Consumer,2999,7520900
Producer,1297,200
Consumer,532,200
Producer,1949,200
Consumer,2288,5475600
Producer,2644,400
Consumer,732,100
Producer,2885,100
Consumer,3825,20735100
Consumer,1355,100
Producer,1760,100
Consumer,1608,300
Producer,1890,300
Producer,1578,200
Consumer,2972,13913800
Consumer,1127,200
Producer,4683,300
Consumer,4554,35849900
Producer,4176,200
Consumer,3888,8143300
Producer,453,200
Consumer,130,0
Producer,2071,100
Consumer,2822,200
Producer,2513,100
Producer,746,100
Consumer,2827,8151100
Producer,1992,100
Consumer,2116,0
Producer,2218,300
Producer,1929,200
Consumer,3197,11629500
Producer,4912,0
Consumer,3231,300
Consumer,384,100
Producer,2917,100
Consumer,2967,14153900
Consumer,2106,100
Producer,2151,100
Producer,2528,100
Consumer,4141,20753200
Consumer,899,100
Producer,3598,100
Producer,3635,200
Consumer,4889,2108600
Consumer,1662,100
Producer,1771,100
Producer,2145,400
Consumer,4610,70773500
Producer,3740,0
Consumer,3276,29474900
Producer,4767,100
Consumer,3284,8293000
Consumer,269,1063400
Consumer,1016,1095900
Producer,464,200
Producer,4574,100
Consumer,3770,5089700
Consumer,148,100
Producer,4927,200
Consumer,3532,14593200
Producer,4578,100
Consumer,3332,1839600
Consumer,3613,100
Producer,164,100
Producer,4828,0
Consumer,2799,14639100
Consumer,1353,1172900
Consumer,1313,200
Producer,4993,100
Consumer,4759,13135800
Consumer,230,100
Producer,2666,100
Consumer,1293,703700
Consumer,938,100
Producer,4124,200
Consumer,3550,3539300
Producer,2724,100
Consumer,4099,32299400
Producer,1832,200
Consumer,1217,100
Producer,1226,100
Consumer,705,100
Producer,3005,100
Consumer,3189,11061800
Producer,4973,200
Consumer,4357,14558700
Consumer,1107,1540300
Producer,1252,100
Producer,357,200
Producer,1018,100
Consumer,1076,580800
Producer,2902,100
Consumer,4495,35235100
Producer,4051,100
Consumer,3068,804000
Producer,4411,0
Consumer,4552,44821800
Producer,2100,100
Consumer,970,200
Producer,417,100
Consumer,44,100
Producer,1162,300
Consumer,3749,26297400
Producer,4956,200
Consumer,3212,100
Producer,322,200
Consumer,2271,6618300
Producer,4675,200
Consumer,3731,13754600
Consumer,437,200
Producer,2758,100
Producer,1814,0
Consumer,4057,11309300
Producer,3179,100
Consumer,3996,33452900
Producer,3198,100
Consumer,2771,881400
Producer,1352,100
Consumer,1567,868300
Producer,1961,100
Consumer,1324,0
Producer,1458,200
Consumer,733,629000
Producer,3318,100
Consumer,3390,60767800
Consumer,1540,100
Producer,4049,0
Consumer,4019,16693800
Producer,249,200
Producer,1555,100
Producer,1678,100
Consumer,3052,1559000
Consumer,567,715700
Producer,4687,100
Consumer,3919,5660900
Producer,2990,100
Consumer,2930,3111900
Producer,459,100
Producer,2449,100
Consumer,2689,13496400
Producer,4543,100
Consumer,4401,4714300
Producer,4478,100
Consumer,2953,1726600
Producer,2724,100
Consumer,2612,5875100
Consumer,2600,200
Producer,2681,100
Consumer,2687,3954800
Producer,3163,200
Consumer,3184,11215200
Producer,424,200
Producer,2857,100
Consumer,1390,400
Producer,3622,600
Consumer,4273,47111100
Producer,3064,500
Consumer,3197,14074700
Consumer,844,100
Consumer,141,100
Producer,1142,200
Producer,4622,100
Consumer,3855,40694300
Consumer,2056,1127600
Producer,823,100
Producer,52,200
Producer,3450,100
Consumer,2834,1797900
Consumer,1444,786700
Producer,3387,100
Consumer,1524,882400
Producer,4846,100
Consumer,4203,21469900
Producer,815,100
Consumer,1963,901100
Producer,2885,200
Consumer,3954,10182100
Producer,2398,100
Producer,3443,100
Consumer,3177,5378400
Producer,759,500
Consumer,4026,993000
Producer,4062,200
Consumer,3112,7067000
Consumer,943,300
Producer,4358,100
Consumer,3681,1004900
Producer,1004,100
Producer,2004,200
Consumer,2319,5524100
Consumer,906,300
Producer,2922,200
Consumer,416,200
Producer,890,200
Consumer,2387,5658500
Producer,3066,200
Consumer,3921,4755700
Producer,1294,0
Producer,2340,100
Consumer,3664,7504600
Producer,1476,100
Producer,655,100
Consumer,1914,1987200
Producer,4709,100
Consumer,4939,2749200
Producer,2367,200
Consumer,1530,2741500
Consumer,292,0
Producer,1384,100
Producer,2234,0
Consumer,4338,36660000
Producer,3037,100
Consumer,2391,5425900
Producer,4022,100
Consumer,2579,5539100
Producer,4092,100
Consumer,4476,17187500
Producer,679,200
Consumer,2585,10772000
Producer,1499,100
Producer,2494,100
Consumer,4163,6333300
Producer,4198,300
Consumer,1910,100
Producer,2618,100
Consumer,1357,100
Producer,1564,100
Consumer,4112,1848600
Consumer,491,100
Producer,4382,300
Consumer,4638,13545200
Producer,349,300
Consumer,355,1010800
Producer,2186,100
Consumer,2231,2619200
Producer,4635,100
Consumer,1952,1799200
Producer,2359,0
Consumer,3657,2544300
Producer,2731,100
Consumer,3668,19142800
Producer,2842,100
Consumer,2274,4348900
Consumer,458,200
Producer,1747,200
Consumer,1195,100
Producer,1880,0
Consumer,2514,5793700
Consumer,314,100
Producer,3852,100
Consumer,2854,100
Producer,461,100
Producer,2504,0
Consumer,1740,2373000
Consumer,2432,4148200
Producer,4179,100
Consumer,2889,9552400
Producer,4218,0
Consumer,4677,52265500
Producer,591,100
Producer,2057,300
Producer,149,100
Consumer,3201,875600
Producer,2932,100
Consumer,498,0
Producer,1925,0
Consumer,4908,14930100
Producer,508,100
Producer,4835,100
Consumer,4092,6828000
Producer,4013,300
Consumer,4482,100
Consumer,294,100
Consumer,334,1048400
Producer,2041,300
Consumer,1753,2313000
Producer,3127,300
Consumer,2656,5505700
Producer,1905,100
Consumer,830,100
Producer,4876,0
Consumer,4547,11589600
Producer,3136,200
Consumer,4831,4022900
Producer,2961,100
Consumer,2998,4081100
Producer,870,200
Producer,980,200
Consumer,2248,861000
Producer,2994,200
Consumer,1975,200
Producer,2597,100
Producer,4611,200
Consumer,4364,48405500
Consumer,3368,14412800
Producer,1356,200
Consumer,1121,1525500
Producer,244,0
Consumer,767,0
Producer,4973,300
Consumer,2902,8074600
Producer,304,100
Consumer,2388,1679400
Producer,1262,100
Producer,1703,0
Consumer,17,100
Consumer,3285,14802600
Producer,1660,100
Producer,4488,100
Consumer,4050,773000
Producer,4551,100
Consumer,4768,4103300
Producer,3427,100
Consumer,2503,4109800
Producer,3388,100
Consumer,4892,60906900
Consumer,455,830700
Producer,1899,100
Consumer,2475,893300
Producer,3263,100
Consumer,2877,11449800
Producer,1364,200
Producer,4193,100
Consumer,4632,8129500
Producer,3377,200
Consumer,4100,41175900
Consumer,849,853500
Producer,2502,100
Producer,381,100
Consumer,227,100
Consumer,2666,10812000
Producer,3164,100
Consumer,1171,1761900
Consumer,1670,100
Producer,4025,0
Consumer,3894,33888600
Producer,3057,100
Consumer,2492,1937800
Producer,293,100
Producer,1346,100
Consumer,2446,1294700
Producer,4739,100
Consumer,4709,2290700
Producer,2501,0
Producer,4856,0
Consumer,3112,3986100
Consumer,2710,33691200
Consumer,751,809800
Producer,3116,200
Consumer,3557,4832600
Producer,644,200
Producer,2462,100
Consumer,2466,100
Producer,3248,0
Consumer,4336,964700
Producer,2097,100
Consumer,1733,5817200
Producer,3980,200
Consumer,4104,24550300
Producer,1674,100
Producer,56,300
Consumer,1568,100
Producer,1370,100
Consumer,1052,1161200
Producer,481,0
Consumer,1362,100
Producer,2701,100
Consumer,2599,1087100
Producer,2195,500
Consumer,2214,3539200
Producer,4997,200
Consumer,4392,20964800
Producer,3138,100
Consumer,3822,10246100
Producer,4903,300
Consumer,3990,100
Producer,3030,200
Consumer,1378,1127500
Consumer,1100,2921100
Consumer,1202,100
Producer,1037,200
Producer,2158,200
Consumer,2702,4008000
Consumer,391,100
Producer,237,300
Producer,4640,300
Consumer,4781,24927500
Producer,2283,100
Consumer,2283,6560300
Producer,693,200
Producer,838,200
Consumer,393,0
Producer,2753,100
Consumer,2124,954100
Consumer,1330,924600
Producer,4586,200
Consumer,4720,100626700
Producer,120,200
Producer,3945,200
Consumer,2123,2566100
Consumer,1251,0
Producer,1495,200
Consumer,732,200
Consumer,2154,4836700
Producer,3450,200
Consumer,1603,100
Producer,4259,100
Consumer,4972,21635200
Producer,355,100
Producer,2115,300
Consumer,3477,200
Producer,637,100
Producer,3835,200
Consumer,3942,2700000
Producer,3046,200
Consumer,3674,1559500
Producer,2450,0
Consumer,2135,0
Producer,4251,200
Consumer,4204,50867400
Producer,3517,100
Consumer,2461,951300
Producer,1945,100
Consumer,2262,935300
Producer,2500,200
Consumer,3474,13384700
Producer,2645,200
Consumer,2803,200
Producer,3583,200
Consumer,1850,5176500
Consumer,728,100
Producer,2004,0
Consumer,924,0
Consumer,1107,1632500
Producer,84,0
Producer,2096,0
Producer,4941,100
Consumer,3723,9864900
Consumer,4354,39995100
Producer,1946,200
Producer,4317,200
Consumer,4529,27599000
Producer,2873,100
Consumer,4198,4297800
Producer,795,0
Producer,3172,400
Consumer,3940,2624500
Producer,2086,0
Consumer,2646,0
Producer,2156,200
Consumer,1316,100
Producer,3850,100
Consumer,3970,8768800
Producer,3904,100
Consumer,4465,3570600
Producer,4304,100
Consumer,4386,13401300
Producer,2882,200
Consumer,2622,0
Producer,3677,100
Consumer,2914,1840300
Producer,3759,100
Consumer,3727,21965800
Producer,4110,200
Consumer,3398,12683600
Producer,2794,100
Consumer,3884,1986200
Producer,4338,200
Consumer,3435,32073400
Consumer,807,2016300
Consumer,644,1975800
Producer,656,100
Producer,4104,100
Consumer,4800,10838800
Producer,178,200
Producer,2971,300
Consumer,2531,100
Producer,2782,100
Consumer,2613,4677600
Producer,1120,100
Producer,137,0
Consumer,1308,1609400
Producer,3330,0
Consumer,3795,31462600
Producer,731,100
Producer,1281,0
Consumer,2236,1722600
Producer,4597,100
Consumer,3281,908700
Consumer,510,200
Consumer,751,100
Producer,1817,100
Consumer,2109,100
Producer,4584,200
Consumer,3970,11660800
Consumer,345,100
Producer,4290,100
Consumer,4165,2583900
Producer,4372,200
Consumer,1406,1866200
Consumer,2797,20313000
Consumer,239,0
Producer,4074,100
Consumer,4089,9098400
Producer,3369,100
Producer,881,100
Consumer,4110,2685500
Producer,7,100
Producer,824,100
Producer,4647,100
Consumer,4160,42722300
Producer,4508,100
Consumer,4380,1791000
Producer,2003,100
Consumer,1949,100
Consumer,1406,5406600
Consumer,523,200
Producer,1845,100
Producer,3419,100
Consumer,3459,1759200
Producer,4222,200
Consumer,3707,28622100
Producer,4959,100
Consumer,663,0
Consumer,4754,52589700
Producer,586,100
Producer,3498,200
Consumer,4919,26051200
Producer,430,100
Producer,3411,100
Consumer,3550,2597900
Producer,4133,200
Consumer,1574,300
Consumer,2839,5386600
Producer,4851,300
Consumer,4382,3570000
Producer,714,100
Producer,3772,300
Consumer,4733,2644300
Consumer,371,0
Producer,264,100
Producer,1167,200
Producer,2645,0
Consumer,4689,33650300
Producer,1293,0
Consumer,903,200
Producer,1779,100
Consumer,47,0
Producer,3027,300
Consumer,4510,10827100
Producer,1063,0
Consumer,723,200
Producer,666,200
Producer,2525,100
Consumer,3939,13880500
Producer,1096,100
Consumer,837,100
Producer,4910,100
Consumer,4569,11798500
Producer,1883,100
Consumer,3001,24525800
Producer,3156,100
Producer,3576,100
Consumer,4989,953700
Consumer,784,400
Consumer,521,823900
Producer,3501,0
Consumer,2107,13847200
Producer,2383,200
Consumer,3929,33472500
Producer,1902,100
Producer,3344,200
Consumer,3768,18308700
Consumer,582,100
Producer,1572,100
Consumer,2619,14987200
Producer,1149,0
Producer,1927,100
Consumer,2457,1045900
Producer,4978,100
Consumer,4359,38641500
Producer,4499,100
Consumer,4299,31351300
Producer,1678,200
Consumer,3017,16003800
Producer,1479,100
Consumer,812,2091900
Producer,3064,100
Consumer,1092,100
Consumer,2454,6197200
Producer,31,300
Producer,497,200
Producer,4002,200
Consumer,2457,9508700
Producer,4431,200
Consumer,1558,2918900
Consumer,2402,11361000
Consumer,1709,7026200
Producer,409,400
Producer,1077,300
Consumer,2080,1053700
Producer,1513,100
Consumer,1660,1159900
Producer,1362,0
Consumer,1717,924200
Producer,1143,100
Consumer,1206,100
Producer,66,200
Consumer,87,100
Producer,1690,100
Producer,1591,100
Consumer,3185,0
Producer,4929,100
Consumer,4599,48612500
Producer,3180,200
Consumer,1371,100
Producer,1613,100
Consumer,701,1106000
Producer,765,100
Consumer,2743,10307300
Producer,2865,200
Consumer,3647,23828200
Producer,2180,100
Consumer,2265,200
Producer,2640,100
Consumer,2464,14765000
Consumer,540,100
Producer,2179,0
Consumer,1572,3247300
Producer,1584,200
Consumer,2102,3288100
Producer,4511,100
Consumer,2908,5274400
Consumer,1725,2181800
Producer,3911,0
Consumer,2330,8453300
Producer,1857,0
Consumer,1679,200
Producer,3109,100
Consumer,4223,6295700
Producer,3387,200
Consumer,4034,3406600
Producer,4180,200
Consumer,430,0
Consumer,2544,14230900
Consumer,351,1174900
Consumer,647,200
Producer,3573,200
Consumer,2793,26821900
Consumer,684,698500
Producer,3089,200
Consumer,1405,1417100
Consumer,1693,1444100
Producer,3256,300
Consumer,2805,100
Producer,952,100
Producer,4880,200
Consumer,4892,10742400
Consumer,484,2265900
Producer,3797,300
Consumer,4935,10612300
Producer,4228,300
Consumer,2943,100
Producer,4478,200
Consumer,4250,14873000
Consumer,923,100
Producer,3602,300
Producer,2701,200
Consumer,3688,21201100
Consumer,1468,100
Consumer,811,985100
Producer,973,3200
Producer,1419,100
Consumer,764,0
Consumer,2257,1919900
Producer,2571,100
Consumer,2865,1860100
Producer,696,100
Producer,4284,400
Producer,4721,0
Consumer,4913,12158900
Consumer,3192,3462600
Consumer,1378,811100
Producer,1188,200
Producer,3536,100
Consumer,3811,37646200
Producer,2692,100
Consumer,3794,4488000
Producer,3211,100
Consumer,2132,1754600
Producer,3429,200
Consumer,4301,16444200
Producer,4339,200
Consumer,4254,19380500
Producer,3550,200
Consumer,3868,100
Producer,2634,200
Consumer,2344,1607300
Producer,1567,100
Consumer,1766,1616900
Producer,3421,100
Consumer,3420,10484300
Producer,4666,100
Producer,2767,200
Consumer,4902,16816800
Consumer,1894,10508300
Producer,3957,100
Consumer,4730,24400600
Producer,2108,100
Producer,601,200
Consumer,1665,100
Producer,3226,500
Consumer,2259,100
Producer,4899,300
Consumer,1681,814000
Consumer,2998,3309500
Producer,1370,200
Consumer,3203,1899200
Producer,1645,0
Consumer,1359,2674500
Consumer,663,4294700
Producer,4039,100
Consumer,3702,0
Producer,1798,100
Consumer,1988,6900400
Producer,3699,200
Consumer,3872,23690300
Producer,3181,200
Consumer,3034,7334800
Producer,1937,200
Consumer,851,100
Producer,3794,100
Consumer,3432,17286000
Producer,4496,100
Consumer,2583,1707100
Consumer,3102,2756200
Producer,3870,100
Consumer,3729,1195800
Producer,1571,100
Producer,4439,100
Consumer,1692,1407300
Consumer,3875,28677500
Producer,2147,100
Consumer,2753,9046200
Producer,2236,200
Producer,1014,100
Consumer,1398,100
Producer,1946,100
Consumer,2559,11503800
Consumer,1221,200
Producer,1204,300
Producer,4877,100
Consumer,4476,101048000
Producer,808,0
Producer,3096,100
Consumer,4291,10465300
Consumer,1313,0
Producer,2338,200
Producer,3459,300
Producer,1723,300
Consumer,4517,25312600
Consumer,1015,100
Producer,3126,300
Consumer,1441,200
Consumer,3011,1374300
Producer,4190,100
Consumer,3212,4757800
Consumer,1844,200
Producer,2039,700
Consumer,1591,300
Producer,2595,200
Producer,4186,400
Consumer,4575,21259400
Producer,2330,500
Consumer,4496,107758600
Producer,2523,500
Consumer,2930,6630800
Producer,639,0
Consumer,347,4500
Producer,2682,100
Consumer,1954,589800
Producer,857,100
Producer,1309,200
Consumer,2891,740300
Consumer,136,100
Producer,4359,100
Consumer,4338,11852100
Producer,3232,100
Producer,2778,200
Consumer,4466,10003600
Producer,3682,200
Consumer,3666,8585900
Producer,156,100
Producer,3505,200
Consumer,1327,100
Consumer,1384,200
Producer,292,100
Consumer,2228,5865700
Producer,2818,100
Consumer,2471,1592800
Producer,1708,200
Consumer,2038,100
Producer,3141,100
Consumer,1153,100
Producer,36,100
Consumer,700,200
Producer,2617,100
Consumer,4210,6451900
Consumer,428,100
Producer,2957,200
Consumer,3037,2421000
Producer,27,200
Producer,382,100
Consumer,271,100
Producer,2035,100
Consumer,469,100
Producer,2057,200
Consumer,3143,13944500
Producer,1250,200
Consumer,989,864400
Producer,3215,200
Consumer,3956,18289400
Producer,2749,200
Consumer,2004,748500
Producer,3384,100
Consumer,3933,5737000
Producer,826,200
Consumer,276,200
Consumer,374,697800
Producer,918,200
Producer,4595,200
Consumer,4053,14135300
Consumer,21,0
Producer,2218,100
Consumer,3702,11595700
Producer,2782,200
Producer,2444,100
Consumer,4652,46893400
Consumer,909,688700
Consumer,326,100
Producer,3392,300
Consumer,3187,1681800
Producer,1581,100
Consumer,1621,100
Producer,2243,100
Consumer,2391,602700
Producer,1154,300
Producer,204,0
Consumer,1377,100
Producer,3562,200
Consumer,3145,500
Producer,1805,100
Consumer,2111,200
Producer,3328,0
Consumer,441,0
Producer,3035,0
Consumer,4404,12780100
Consumer,1546,200
Producer,1699,200
Producer,3318,200
Consumer,4868,6532900
Producer,1076,100
Producer,2017,100
Consumer,2849,533900
Producer,3286,0
Consumer,2483,6212100
Producer,4325,100
Consumer,4413,46646500
Producer,3460,200
Consumer,84,200
Consumer,2246,4258700
Producer,2107,100
Consumer,2508,863800
Producer,3452,100
Consumer,4707,10191900
Producer,1381,200
Producer,3008,100
Consumer,2388,1585000
Consumer,1768,100
Producer,2087,0
Consumer,1283,100
Producer,4849,100
Consumer,4890,11063700
Consumer,1294,0
Producer,4244,100
Consumer,3853,15767200
Producer,509,200
Consumer,852,876400
Producer,685,200
Producer,3009,200
Consumer,2213,1715600
Consumer,847,805500
Producer,4729,500
Consumer,2268,0
Consumer,3308,2483600
Producer,3084,300
Consumer,1736,200
Producer,353,100
Consumer,1612,100
Producer,3440,100
Consumer,2874,825100
Producer,2691,100
Consumer,3433,3241000
Producer,650,100
Consumer,565,511400
Producer,3847,100
Consumer,2789,2820000
Consumer,756,100
Producer,4033,100
Consumer,4362,15672600
Producer,1175,100
Producer,1575,100
Producer,3136,100
Consumer,4779,30288400
Producer,3831,200
Consumer,2528,1394300
Consumer,2480,805500
Producer,4034,300
Consumer,4146,67988100
Producer,2196,200
Producer,409,200
Consumer,2103,590000
Producer,4293,100
Consumer,3803,9410400
Producer,2934,200
Consumer,1841,5738000
Consumer,121,100
Consumer,1568,785100
Producer,4400,0
Consumer,4705,31540800
Producer,2155,0
Producer,3316,100
Consumer,4012,2105100
Producer,3805,200
Consumer,4222,1617300
Producer,3891,300
Consumer,4842,11556900
Producer,3031,100
Consumer,2047,5418300
Producer,3435,100
Consumer,3537,2842700
Producer,1082,100
Consumer,1378,707100
Producer,3965,100
Consumer,2906,3605100
Consumer,1066,200
Producer,1251,100
Producer,1531,100
Consumer,2671,2841000
Producer,4275,100
Consumer,3881,1409800
Consumer,1055,100
Producer,2050,100
Producer,4977,100
Consumer,4677,26848800
Consumer,546,723600
Consumer,1794,100
Producer,314,200
Producer,4677,100
Consumer,4298,0
Producer,2445,100
Producer,1854,100
Consumer,4989,100
Producer,2207,100
Producer,374,100
Consumer,2625,3832300
Producer,4195,100
Consumer,4101,6699000
Producer,2672,100
Consumer,2833,3924200
Producer,2560,100
Producer,1382,100
Producer,2321,100
Consumer,2858,6034800
Consumer,1171,300
Consumer,513,100
Consumer,683,885300
Producer,2455,100
Consumer,526,0
Producer,1812,100
Consumer,4701,22971600
Producer,4031,300
Consumer,1185,610300
Producer,1816,100
Consumer,3115,4558300
Producer,4924,100
Consumer,2580,5306500
Consumer,3977,0
Producer,3900,0
Consumer,3677,49026100
Producer,3612,100
Consumer,3568,783000
Producer,2363,100
Consumer,2112,518300
Consumer,558,556300
Producer,4348,200
Consumer,3403,2599200
Consumer,792,0
Producer,1652,100
Consumer,1564,2469200
Producer,3388,100
Consumer,668,1818900
Consumer,2837,7125300
Producer,2042,100
Producer,4610,200
Consumer,4863,21439000
Producer,1850,0
Consumer,1314,100
Consumer,1592,100
Producer,67,100
Producer,803,200
Consumer,435,0
Producer,1699,100
Consumer,1373,525900
Producer,2077,0
Consumer,3352,7215600
Producer,2225,200
Consumer,1738,300
Producer,673,0
Producer,3419,200
Consumer,4974,20809900
Producer,1332,200
Producer,3902,200
Consumer,4565,65307200
Producer,3035,100
Consumer,3210,556200
Producer,63,100
Producer,3547,100
Consumer,2040,1295600
Consumer,1484,812900
Producer,1701,200
Producer,4885,300
Consumer,3644,9985400
Consumer,3490,100
Producer,3282,200
Consumer,2081,2187800
Producer,3087,300
Consumer,942,974500
Consumer,2980,15023100
Producer,3750,100
Producer,2540,100
Consumer,2206,3026800
Consumer,3350,1876800
Producer,920,100
Consumer,1761,100
Producer,4084,200
Consumer,3551,0
Producer,4182,200
Consumer,4882,11388900
Producer,1799,100
Producer,4272,100
Consumer,2760,6894600
Consumer,2596,9296200
Producer,2456,100
Consumer,1712,4294400
Producer,4118,0
Consumer,4659,51517600
Producer,4643,100
Consumer,1555,2549100
Consumer,3147,606300
Consumer,756,100
Consumer,124,200
