Producer,48,29100
Consumer,4110,1295100
Producer,599,1000
Producer,2773,700
Producer,952,600
Consumer,1951,1758600
Producer,1561,400
Consumer,3962,1789600
Producer,2270,18400
Producer,4110,500
Consumer,4851,1415000
Producer,4095,300
Consumer,1622,1418900
Consumer,3321,1158200
Producer,781,1000
Producer,861,1000
Producer,1736,5100
Producer,1271,5900
Consumer,3563,2293200
Producer,3912,500
Consumer,4899,3858000
Producer,4198,500
Consumer,4473,2518200
Consumer,447,2050300
Producer,566,1300
Producer,108,500
Producer,2949,7400
Consumer,3285,3376400
Producer,1541,500
Consumer,2195,2995600
Producer,1470,1100
Producer,398,500
Producer,3393,400
Consumer,2334,2956600
Producer,671,700
Producer,4743,700
Consumer,3328,3298800
Consumer,3738,2970900
Consumer,364,2811900
Producer,995,800
Producer,1167,500
Consumer,1580,2923000
Consumer,1177,2481800
Producer,4583,500
Consumer,2672,2265800
Producer,4330,300
Consumer,4960,4265000
Producer,2951,800
Producer,1536,500
Consumer,4999,2968400
Producer,4948,5700
Consumer,4792,3406000
Producer,1869,500
Consumer,1913,3298900
Producer,1269,800
Producer,3971,400
Consumer,4995,2975900
Producer,2982,900
Producer,3351,800
Consumer,3898,3773000
Consumer,3375,3113400
Consumer,300,2949100
Producer,1676,700
Producer,4697,400
Consumer,3559,2799900
Consumer,2690,3047400
Producer,1110,800
Producer,4407,400
Consumer,2635,3774900
Consumer,1813,3301700
Producer,3196,4700
Consumer,2748,3176600
Producer,2044,800
Consumer,1750,3205100
Consumer,1019,2968900
Producer,2132,500
Producer,398,300
Consumer,3005,3404200
Consumer,301,3213800
Producer,3111,500
Producer,3587,1000
Consumer,2041,3881000
Consumer,1530,3714200
Producer,1832,500
Consumer,2413,2344600
Producer,4117,800
Consumer,4501,210700
Consumer,1162,2470800
Consumer,243,2188500
Producer,4756,400
Consumer,3888,5107200
Consumer,1251,1796900
Producer,4274,700
Consumer,2972,3412500
Producer,3583,500
Consumer,2060,3154900
Consumer,295,2057600
Producer,852,800
Consumer,3344,2758400
Producer,558,400
Producer,3480,300
Consumer,4540,2218600
Producer,2137,400
Producer,4846,400
Consumer,2707,3398600
Producer,1048,400
Consumer,985,1741500
Consumer,752,1068900
Consumer,3407,920000
Producer,2919,400
Consumer,2034,859900
Producer,4011,400
Consumer,4693,1592500
Consumer,560,809100
Producer,1397,7000
Producer,1825,1100
Producer,240,900
Consumer,2851,1640000
Producer,992,900
Consumer,612,1951300
Producer,468,500
Producer,4340,900
Consumer,2935,5228500
Consumer,1196,2443800
Producer,241,400
Producer,3507,500
Consumer,4644,3928200
Producer,3135,1100
Consumer,3468,2774700
Producer,4085,400
Consumer,4259,3906800
Producer,2219,14800
Consumer,1366,3216500
Producer,3152,500
Consumer,1258,3298700
Consumer,2798,1464600
Producer,4757,600
Consumer,2867,2820200
Producer,2753,400
Consumer,1986,2766700
Producer,4952,800
Consumer,4999,2376400
Producer,4856,900
Consumer,2464,2552400
Consumer,3646,1635400
Producer,4904,1400
Consumer,4200,2552400
Consumer,1506,1269300
Producer,1863,700
Producer,317,400
Producer,1413,300
Consumer,4028,1482300
Producer,1366,400
Producer,3091,300
Consumer,3299,2891800
Producer,911,300
Consumer,1797,2188700
Producer,2913,500
Producer,4646,300
Consumer,2950,2335100
Consumer,2292,1973400
Consumer,2911,1770900
Producer,1066,700
Producer,884,6500
Producer,4870,800
Consumer,1095,2193100
Consumer,4841,2000700
Producer,2766,400
Consumer,3759,3406400
Producer,1112,600
Producer,2109,500
Producer,2022,1200
Consumer,3843,2611500
Producer,1096,500
Producer,878,600
Producer,2151,9300
Consumer,4028,3285200
Producer,3097,400
Consumer,1752,3131500
Producer,3186,500
Consumer,4559,4164100
Producer,3691,600
Consumer,4992,8245700
Producer,3516,400
Producer,3450,7000
Consumer,3232,3543600
Producer,1048,7800
Consumer,1735,3411100
Consumer,1264,3103600
Consumer,970,2648900
Producer,1610,500
Producer,1932,600
Producer,1608,500
Consumer,1392,3304000
Consumer,1757,2849000
Consumer,2500,2791300
Consumer,303,2556300
Producer,304,500
Producer,4264,500
Consumer,4676,4773100
Producer,4593,500
Consumer,1656,3165400
Producer,121,4400
Producer,4509,6100
Consumer,679,3435400
Consumer,4150,2943400
Consumer,2647,2768000
Producer,1884,300
Producer,1700,1200
Producer,2840,300
Consumer,3684,3164400
Consumer,1518,2919000
Producer,1467,500
Producer,2352,500
Consumer,4281,7904000
Consumer,949,2689900
Producer,1404,900
Producer,2075,300
Producer,3000,400
Consumer,1802,2812300
Consumer,1132,2521800
Producer,2368,600
Consumer,3703,3656200
Producer,2810,400
Consumer,4452,5318400
Producer,862,700
Producer,2243,600
Consumer,3533,3357100
Producer,4462,300
Consumer,1517,3200700
Producer,1054,1400
Producer,1982,800
Consumer,4712,3907400
Producer,2957,500
Consumer,2173,3468300
Producer,1603,800
Producer,3746,600
Consumer,3857,4195100
Consumer,3498,3669200
Producer,4528,1100
Consumer,2324,4197300
Producer,4745,600
Consumer,4760,5978200
Consumer,1908,3765500
Producer,265,600
Producer,108,900
Producer,1680,600
Producer,2463,1300
Consumer,2702,5222800
Producer,3443,116900
Consumer,4194,5420500
Producer,1911,1000
Producer,3504,900
Consumer,3058,4799400
Consumer,3018,4483100
Producer,73,500
Producer,4633,500
Consumer,3967,5984300
Consumer,194,4189100
Producer,4560,1000
Consumer,1126,4967400
Producer,782,500
Consumer,4432,4130000
Producer,3870,1300
Consumer,2668,4823100
Consumer,1647,4215000
Producer,2193,600
Consumer,2595,6498200
Producer,4631,500
Consumer,3736,5120500
Producer,2605,700
Consumer,3291,4828000
Producer,4729,4200
Consumer,3098,4829700
Producer,2086,600
Consumer,1713,4711200
Producer,3505,5100
Consumer,2087,4544000
Producer,4376,1300
Consumer,4647,4567700
Producer,3443,700
Consumer,1633,3753500
Consumer,2740,4516200
Consumer,398,3634200
Consumer,2409,3372800
Producer,833,6200
Producer,4124,1200
Consumer,2539,3972600
Consumer,1880,3629800
Producer,4678,1200
Consumer,1486,4421600
Consumer,664,3204500
Consumer,1500,2946300
Producer,4643,5200
Consumer,4302,5903200
Consumer,1321,2700300
Consumer,335,2587200
Producer,1367,600
Producer,4837,600
Consumer,3067,3741100
Consumer,1230,2897600
Producer,1414,400
Consumer,988,3426100
Consumer,10,2440800
Producer,2083,500
Consumer,3990,5053000
Producer,3279,1200
Producer,553,400
Consumer,4119,2308600
Producer,799,700
Producer,2498,300
Producer,1215,400
Consumer,3643,2484300
Consumer,833,2271700
Producer,1870,700
Consumer,2284,3073400
Producer,1666,600
Producer,667,900
Consumer,976,2655100
Consumer,361,2083200
Producer,4295,600
Consumer,2796,2508400
Consumer,2027,1698700
Producer,308,7800
Producer,3128,600
Consumer,1286,2495800
Consumer,992,1938300
Producer,3484,600
Consumer,4296,2359700
Producer,3622,600
Consumer,4156,6774100
Producer,4379,1000
Consumer,1826,2638300
Producer,1245,600
Consumer,3575,2435300
Producer,1030,400
Producer,1480,800
Consumer,2957,2649600
Producer,1666,500
Producer,3096,300
Consumer,2240,3227700
Producer,285,6300
Producer,3269,400
Consumer,2917,3065700
Consumer,1884,2255200
Consumer,1286,2114300
Producer,3653,500
Consumer,555,1945900
Consumer,2810,2853200
Producer,3657,1000
Consumer,3484,3620500
Producer,3815,500
Consumer,3709,2467700
Producer,870,5100
Producer,4687,400
Consumer,677,2133600
Consumer,3468,1849000
Consumer,29,1623700
Producer,3910,600
Consumer,875,1474900
Consumer,1016,2263200
Consumer,1777,1435400
Producer,2350,600
Consumer,4125,2960800
Producer,2710,500
Consumer,3145,1731400
Producer,3464,800
Consumer,3089,1818500
Producer,3792,300
Consumer,583,1790200
Consumer,1767,772600
Consumer,1833,558300
Producer,4466,400
Consumer,3668,1874900
Consumer,42,209600
Producer,2957,1200
Consumer,1652,2256000
Producer,1286,500
Consumer,2429,1530300
Producer,910,9600
Producer,3001,500
Producer,2612,400
Consumer,3245,1661700
Consumer,1624,715600
Consumer,801,560500
Producer,1545,300
Producer,3207,300
Consumer,3128,548900
Consumer,2372,339500
Producer,1781,400
Producer,916,400
Producer,1882,13000
Consumer,4941,2785800
Consumer,27,1044800
Producer,4161,400
Consumer,2216,848500
Consumer,1304,400
Consumer,966,286200
Producer,1184,500
Producer,1295,600
Consumer,2071,937400
Consumer,397,223100
Producer,4008,500
Consumer,3939,2226000
Producer,2695,600
Consumer,2188,735700
Producer,2437,600
Consumer,3322,693500
Producer,1273,500
Producer,1907,400
Consumer,3152,179200
Producer,562,700
Producer,3624,700
Consumer,99,927800
Consumer,809,574100
Producer,1470,9800
Consumer,3614,1535700
Producer,2834,3800
Consumer,4002,563900
Producer,1492,500
Producer,1143,600
Consumer,1243,716000
Producer,4427,3900
Consumer,4900,1103700
Producer,4467,400
Consumer,3594,945600
Consumer,254,359900
Consumer,1225,193200
Producer,2450,700
Producer,1441,600
Consumer,621,569400
Producer,74,500
Consumer,3018,1789800
Producer,1968,600
Producer,443,400
Consumer,1726,558400
Producer,1064,16000
Producer,2414,400
Consumer,2738,830900
Producer,3652,400
Consumer,4326,1582100
Consumer,135,617800
Consumer,1064,417700
Producer,3045,300
Consumer,2086,1017300
Producer,2679,1000
Consumer,3011,795200
Producer,3903,300
Consumer,4266,977200
Producer,606,400
Producer,3195,600
Consumer,1182,635500
Producer,4471,400
Consumer,1597,1405900
Consumer,705,445800
Consumer,1500,296200
Producer,3424,500
Consumer,4785,145000
Consumer,914,600
Producer,942,500
Producer,3142,600
Consumer,3770,1328700
Producer,2927,400
Consumer,3444,309600
Consumer,436,169700
Producer,4743,600
Consumer,1036,280300
Consumer,2719,600
Producer,2869,400
Consumer,2845,400
Producer,2894,400
Consumer,1592,800
Producer,4117,1000
Consumer,1352,800
Consumer,2165,400
Producer,4156,160300
Consumer,2726,700
Consumer,840,400
Producer,4964,500
Consumer,1946,400
Consumer,1354,300
Producer,1242,475800
Consumer,1760,300
Consumer,2467,400
Producer,4461,620300
Producer,613,495700
Consumer,3721,400
Producer,4943,1763300
Consumer,1057,300
Consumer,1027,800
Producer,1622,775300
Consumer,2546,900
Producer,3625,1415400
Consumer,3908,500
Producer,3243,1444900
Consumer,4849,600
Producer,747,400
Producer,556,1059800
Producer,2185,1406600
Consumer,2859,1000
Consumer,4351,500
Producer,806,618800
Producer,2862,579400
Producer,3795,798600
Consumer,1444,600
Producer,2295,400
Consumer,4776,400
Producer,4998,80600
Consumer,3937,600
Producer,65,300
Producer,2960,721600
Consumer,1843,500
Consumer,2942,400
Producer,3916,134300
Producer,344,400
Consumer,2323,300
Producer,3826,300
Consumer,1416,400
Producer,655,700
Consumer,1660,700
Producer,2603,500
Consumer,2312,400
Producer,1063,400
Consumer,4354,400
Producer,1298,400
Consumer,120,400
Producer,148,300
Consumer,230,300
Producer,3048,300
Consumer,2671,400
Producer,4226,500
Consumer,4232,300
Producer,1495,300
Consumer,2496,700
Producer,4799,400
Consumer,4134,800
Producer,81,500
Consumer,2162,400
Producer,1467,300
Consumer,4213,300
Producer,2830,500
Consumer,2749,500
Producer,4572,400
Consumer,4568,300
Producer,1259,500
Consumer,1332,300
Producer,3841,500
Consumer,1821,1100
Producer,2144,500
Consumer,450,300
Producer,4159,400
Consumer,19,400
Producer,1733,1300
Consumer,3608,400
Producer,408,600
Consumer,789,4200
Producer,2498,400
Consumer,3298,10000
Producer,3896,400
Consumer,1971,300
Producer,3056,7800
Consumer,3083,600
Consumer,2189,5500
Producer,4685,203900
Consumer,2698,500
Producer,2175,124100
Consumer,2197,400
Producer,1364,190400
Producer,456,400
Consumer,4358,600
Producer,276,900
Consumer,602,600
Producer,720,600
Consumer,1858,600
Producer,418,600
Producer,3974,300
Consumer,3695,400
Producer,4270,500
Consumer,4065,388900
Consumer,471,11600
Producer,1619,600
Consumer,1683,900
Producer,671,700
Producer,4117,5800
Consumer,4139,900
Producer,4709,400
Consumer,1071,600
Consumer,725,400
Consumer,3592,400
Producer,4560,499600
Consumer,4579,700
Producer,4063,385900
Consumer,1974,500
Producer,1178,353600
Producer,3327,400
Consumer,4160,400
Producer,958,1200
Consumer,1118,700
Producer,2993,400
Consumer,3010,300
Producer,830,300
Consumer,3096,500
Producer,263,800
Producer,1364,400
Producer,3376,400
Consumer,4774,380100
Producer,3272,300
Consumer,3476,352200
Producer,2538,500
Consumer,3846,340600
Producer,1286,500
Consumer,2031,410500
Producer,4091,600
Consumer,1271,422600
Consumer,3320,215900
Producer,3914,500
Producer,755,700
Consumer,4956,258200
Producer,4619,700
Consumer,1724,628400
Consumer,1151,323200
Producer,3455,700
Consumer,3608,365200
Consumer,206,700
Producer,1957,600
Consumer,789,400
Producer,4564,300
Consumer,2215,600
Producer,3919,500
Consumer,3864,500
Producer,3334,400
Consumer,3819,1300
Producer,2387,3900
Consumer,1920,500
Producer,4101,600
Consumer,2804,400
Producer,163,600
Consumer,2441,400
Producer,3656,400
Consumer,3295,12200
Producer,4145,800
Consumer,2528,700
Producer,3883,700
Consumer,4838,600
Producer,2960,800
Consumer,2397,500
Producer,46,900
Consumer,4101,600
Producer,1823,600
Consumer,1113,800
Producer,2529,700
Consumer,831,800
Consumer,1464,700
Producer,1881,600
Producer,1465,400
Consumer,1402,600
Producer,1610,500
Consumer,1084,300
Producer,358,61200
Consumer,29,700
Producer,2926,300
Consumer,4456,500
Producer,976,900
Consumer,566,400
Producer,4465,400
Consumer,4327,400
Producer,4290,500
Consumer,3117,500
Producer,946,400
Consumer,3383,400
Producer,1355,500
Producer,4827,300
Consumer,4812,133400
Consumer,1626,400
Producer,2509,800
Consumer,834,300
Producer,862,500
Consumer,3522,300
Producer,1873,300
Consumer,1347,700
Producer,1595,400
Consumer,3355,300
Producer,4856,300
Consumer,1876,1000
Producer,231,500
Producer,1326,800
Consumer,3972,222600
Producer,4231,300
Consumer,3950,106800
Producer,3694,300
Consumer,3909,131600
Producer,1357,500
Producer,3419,500
Consumer,4983,538800
Producer,2955,300
Producer,80,300
Consumer,4086,521700
Producer,3431,300
Producer,3003,400
Consumer,4850,730100
Producer,3717,400
Consumer,3294,679600
Producer,4717,800
Consumer,2128,500
Consumer,4112,1068600
Producer,827,300
Producer,3378,400
Consumer,2957,1042700
Consumer,1717,552500
Consumer,29,209700
Producer,4316,1100
Consumer,1984,1285700
Producer,214,500
Producer,500,800
Producer,4005,400
Consumer,4149,837700
Producer,1558,400
Producer,1245,1700
Producer,3051,400
Consumer,2160,400
Consumer,3239,400
Producer,1415,165000
Consumer,1,2550700
Consumer,2872,2374400
Producer,2931,400
Consumer,3958,2338200
Producer,759,400
Producer,2283,300
Producer,947,500
Consumer,4612,893400
Producer,3663,600
Producer,1037,400
Consumer,4650,5117600
Producer,4245,600
Consumer,368,1460700
Consumer,3821,929900
Producer,4637,4600
Consumer,4225,4752200
Producer,4936,600
Consumer,3470,1796100
Consumer,1051,801700
Consumer,228,636800
Producer,4499,700
Consumer,3047,1553100
Consumer,1442,230700
Producer,131,700
Consumer,874,1554100
Producer,2143,400
Consumer,1889,1258400
Producer,2735,400
Consumer,992,812700
Producer,571,500
Consumer,1958,899300
Producer,3553,400
Consumer,3711,724100
Producer,4385,400
Consumer,1705,520000
Consumer,1671,268500
Producer,3965,400
Consumer,744,516000
Consumer,1927,400
Producer,1535,400
Producer,3733,600
Consumer,4613,558700
Producer,24,600
Consumer,3692,318800
Producer,4803,800
Consumer,2269,84200
Producer,1609,4100
Consumer,454,1216900
Consumer,379,948600
Consumer,3300,400
Producer,3486,400
Producer,254,700
Consumer,994,600
Consumer,1133,500
Producer,2665,300
Consumer,1712,600
Producer,3136,5600
Consumer,4117,600
Producer,2103,400
Consumer,818,800
Producer,847,600
Producer,4871,700
Consumer,4256,247500
Consumer,2270,700
Producer,1776,4900
Consumer,3626,400
Producer,289,300
Producer,3539,400
Consumer,269,400
Consumer,3007,308800
Producer,2312,400
Consumer,1193,300
Producer,2789,400
Consumer,1104,400
Producer,830,8400
Consumer,1900,300
Producer,1132,1000
Consumer,539,300
Producer,3254,400
Consumer,4958,300
Producer,3709,400
Consumer,4885,400
Producer,534,400
Producer,264,300
Producer,2125,300
Producer,639,300
Consumer,3595,594000
Consumer,153,375000
Producer,1276,5800
Producer,2753,300
Consumer,1851,292900
Consumer,1806,517400
Producer,3603,600
Consumer,1615,205500
Producer,981,400
Consumer,2883,337600
Consumer,422,242700
Producer,516,500
Producer,4271,500
Producer,4446,600
Consumer,4915,672300
Consumer,3121,427500
Consumer,837,240500
Producer,15,300
Producer,4705,400
Consumer,2475,239500
Consumer,2071,135300
Producer,1133,400
Consumer,1436,400
Producer,785,500
Consumer,1053,7200
Producer,2767,400
Consumer,1835,863600
Producer,4183,600
Consumer,1029,129800
Producer,3665,4000
Consumer,4279,183100
Consumer,1857,300
Producer,3041,300
Consumer,754,400
Producer,818,7600
Consumer,2279,4400
Producer,2644,400
Consumer,1686,300
Producer,3030,300
Consumer,2054,300
Producer,3299,400
Consumer,1084,400
Consumer,44,400
Consumer,4434,400
Producer,3591,401300
Consumer,834,400
Producer,4851,469600
Consumer,4182,300
Producer,2526,178900
Consumer,4383,400
Producer,4857,656100
Consumer,2095,400
Producer,2972,520900
Consumer,3464,400
Producer,1141,161400
Consumer,1546,400
Producer,4173,536200
Consumer,1769,600
Producer,600,573300
Producer,638,254700
Consumer,2822,1000
Producer,2532,186400
Consumer,3131,500
Producer,3288,76800
Consumer,4952,300
Producer,1911,122500
Producer,1642,500
Consumer,3917,400
Producer,1645,500
Consumer,589,300
Consumer,2986,300
Producer,645,500
Producer,3697,600
Consumer,141,500
Producer,386,400
Consumer,3871,300
Producer,2321,600
Consumer,1844,500
Producer,2571,400
Consumer,3380,300
Producer,4684,1200
Consumer,2244,800
Producer,998,3200
Consumer,3966,300
Producer,3685,300
Consumer,3355,400
Producer,4777,400
Consumer,3080,400
Producer,2150,1000
Consumer,19,300
Producer,3393,300
Consumer,1676,300
Consumer,3155,600
Producer,4357,121600
Consumer,3273,1600
Producer,2326,178700
Producer,2150,4100
Consumer,2168,300
Producer,1640,500
Consumer,1091,500
Consumer,2985,400
Producer,3521,135200
Consumer,4363,500
Producer,2335,226000
Consumer,4896,400
Producer,4965,197300
Consumer,3775,500
Producer,3601,197700
Producer,1056,400
Consumer,1005,500
Producer,598,700
Consumer,2790,600
Producer,278,500
Consumer,2501,700
Producer,1914,400
Consumer,331,700
Producer,2770,600
Consumer,1569,500
Producer,3624,500
Consumer,4459,400
Producer,657,500
Consumer,4639,300
Producer,4365,600
Consumer,154,800
Producer,3112,4400
Consumer,555,500
Consumer,874,300
Consumer,4972,3300
Producer,4641,370900
Producer,2471,500
Consumer,2107,4100
Consumer,4229,500
Producer,4774,614400
Producer,2146,241900
Consumer,3433,300
Producer,1973,139900
Producer,1652,400
Consumer,3142,9200
Consumer,4946,1300
Producer,4448,170700
Producer,3668,800
Consumer,4889,600
Producer,3538,500
Consumer,4102,500
Producer,2876,1100
Consumer,2000,800
Producer,4029,6300
Consumer,2149,700
Consumer,976,400
Producer,4203,219000
Consumer,1770,800
Producer,1801,115100
Consumer,4730,500
Producer,3494,222300
Consumer,722,300
Producer,1494,213200
Consumer,3494,300
Producer,2613,145000
Consumer,4788,4700
Producer,4402,108300
Consumer,761,400
Consumer,2622,3600
Producer,2738,657900
Producer,218,344800
Producer,2177,400
Consumer,3666,300
Producer,3007,800
Consumer,4398,500
Producer,1549,400
Consumer,595,500
Producer,1493,800
Consumer,3357,500
Producer,845,16100
Consumer,2614,4800
Producer,3515,500
Consumer,885,400
Producer,3925,400
Consumer,4943,400
Producer,4423,500
Consumer,272,3200
Producer,822,300
Consumer,2516,300
Producer,293,400
Consumer,4108,800
Producer,2351,400
Consumer,3377,400
Producer,4284,300
Consumer,1959,900
Producer,1154,600
Consumer,921,400
Producer,4194,400
Consumer,3274,400
Producer,969,500
Consumer,1422,300
Producer,1673,800
Consumer,3190,900
Producer,404,600
Producer,4104,400
Consumer,3953,235700
Producer,1524,600
Consumer,4384,40500
Producer,1292,500
Producer,3811,300
Consumer,2430,402700
Consumer,862,331700
Producer,1369,300
Consumer,2353,405300
Producer,1093,300
Producer,826,300
Producer,709,800
Consumer,3698,730100
Producer,668,400
Producer,329,400
Producer,4592,600
Consumer,1819,619900
Consumer,3641,927800
Producer,3080,500
Consumer,2350,1333400
Producer,143,500
Producer,1382,300
Producer,472,300
Consumer,1381,1649200
Producer,476,400
Producer,203,600
Producer,3250,700
Consumer,4902,1974100
Producer,4220,600
Consumer,3092,1883500
Producer,349,400
Producer,4216,300
Consumer,3000,1890000
Consumer,2046,1331000
Producer,2961,400
Consumer,2378,2247700
Producer,2657,400
Producer,21,300
Consumer,2280,1820000
Consumer,1627,1699600
Producer,4893,400
Consumer,4755,2250800
Producer,2022,400
Producer,3293,500
Consumer,1591,1629400
Consumer,1121,1890800
Producer,151,600
Producer,3172,800
Consumer,4503,1921000
Consumer,507,1745800
Producer,2365,300
Consumer,3677,2284500
Producer,355,5200
Producer,3072,300
Producer,1097,400
Consumer,2625,2383300
Producer,886,300
Producer,3458,400
Consumer,3375,2399800
Producer,2878,400
Consumer,4845,2637400
Producer,4208,1100
Consumer,4117,2523400
Producer,2752,900
Consumer,3379,2844800
Producer,2637,900
Consumer,2739,3053900
Producer,266,300
Producer,4488,400
Consumer,3971,2730200
Consumer,1199,2531100
Producer,2749,600
Producer,2006,300
Consumer,752,2578000
Producer,1668,600
Consumer,32,2466600
Consumer,3343,3592500
Consumer,1643,2221000
Producer,2887,300
Consumer,3514,2847000
Producer,4059,400
Consumer,2548,2604800
Consumer,229,1941700
Producer,1264,700
Producer,2018,400
Producer,237,400
Consumer,4520,3032100
Producer,3845,600
Producer,2574,300
Consumer,4766,2570200
Consumer,603,2478600
Producer,1118,400
Producer,2234,300
Consumer,4942,2431700
Producer,3238,400
Producer,1795,3500
Consumer,4393,2734100
Producer,1152,500
Producer,4852,4800
Consumer,2895,3106400
Producer,689,300
Producer,570,400
Consumer,3989,3448400
Producer,1666,500
Producer,345,900
Consumer,2892,109694200
